Timestamp,Unit,X,Y,Z
42344,3254,51.75,-23.10,114.90
42357,3255,52.65,-23.25,115.05
42370,3256,54.30,-23.55,114.90
42383,3257,56.10,-21.75,112.05
42396,3258,54.90,-20.85,111.30
42409,3259,56.25,-21.90,111.15
42422,3260,58.20,-21.15,107.40
42435,3261,59.55,-19.80,105.75
42448,3262,61.50,-18.60,103.05
42461,3263,62.40,-17.10,102.15
42474,3264,62.55,-18.60,100.80
42487,3265,62.70,-18.30,99.45
42500,3266,63.00,-18.15,96.30
42513,3267,63.60,-18.75,94.95
42526,3268,63.00,-17.40,93.75
42539,3269,64.80,-17.70,89.55
42552,3270,64.35,-15.90,87.90
42565,3271,64.80,-16.50,87.75
42578,3272,63.75,-16.20,82.80
42591,3273,63.75,-16.20,82.80
42604,3274,63.75,-16.20,82.80
42617,3275,63.75,-16.20,82.80
42630,3276,63.75,-16.20,82.80
42643,3277,63.75,-16.20,82.80
42656,3278,63.75,-16.20,82.80
42669,3279,63.75,-16.20,82.80
42682,3280,63.30,-15.30,68.55
42695,3281,63.00,-14.55,65.55
42708,3282,63.15,-15.90,63.90
42721,3283,61.20,-15.15,61.95
42734,3284,59.70,-14.40,58.65
42747,3285,58.20,-15.60,55.65
42760,3286,56.70,-14.85,52.20
42773,3287,54.60,-14.25,48.00
42786,3288,52.80,-13.20,46.20
42799,3289,52.05,-12.75,46.20
42812,3290,48.90,-13.05,43.20
42825,3291,46.65,-13.65,40.65
42838,3292,43.80,-12.60,39.00
42851,3293,45.00,-11.40,39.75
42864,3294,40.35,-13.35,37.05
42877,3295,38.55,-13.80,37.50
42890,3296,36.15,-12.15,35.55
42903,3297,33.75,-12.00,36.15
42916,3298,33.60,-11.40,36.00
42929,3299,31.80,-12.75,35.70
42942,3300,29.85,-12.45,35.70
42955,3301,27.60,-12.45,35.40
42968,3302,28.95,-11.40,36.30
42981,3303,27.00,-10.65,36.00
42994,3304,27.00,-10.65,36.00
43007,3305,27.00,-10.65,36.00
43020,3306,27.00,-10.65,36.00
43033,3307,27.00,-10.65,36.00
43046,3308,27.00,-10.65,36.00
43059,3309,27.00,-10.65,36.00
43072,3310,16.50,-12.75,40.95
43085,3311,14.40,-12.60,41.25
43098,3312,12.30,-12.00,44.70
43111,3313,12.90,-13.05,45.75
43124,3314,10.20,-12.15,46.80
43137,3315,7.95,-11.85,48.75
43150,3316,8.10,-12.00,49.95
43163,3317,5.85,-12.45,52.65
43176,3318,3.90,-11.25,55.20
43189,3319,6.00,-10.95,55.05
43202,3320,3.30,-12.15,58.50
43215,3321,1.80,-11.40,61.80
43228,3322,2.10,-11.55,62.70
43241,3323,1.05,-11.85,65.55
43254,3324,1.05,-11.40,70.80
43267,3325,-0.75,-11.40,72.30
43280,3326,1.05,-11.85,73.50
43293,3327,0.00,-11.85,76.50
43306,3328,0.90,-10.80,79.20
43319,3329,0.00,-10.65,79.05
43332,3330,0.90,-10.05,80.40
43345,3331,0.15,-11.25,80.70
43358,3332,2.10,-10.05,81.45
43371,3333,1.50,-10.20,82.05
43384,3334,1.50,-10.20,81.75
43397,3335,1.50,-10.20,81.75
43410,3336,1.50,-10.20,81.75
43423,3337,1.50,-10.20,81.75
43436,3338,1.50,-10.20,81.75
43449,3339,1.50,-10.20,81.75
43462,3340,1.50,-10.20,81.75
43475,3341,2.10,-7.65,85.65
43488,3342,3.75,-7.05,87.75
43501,3343,3.15,-8.40,89.70
43514,3344,3.30,-8.70,91.05
43527,3345,3.15,-8.40,90.45
43540,3346,4.65,-7.65,90.90
43553,3347,4.35,-8.40,92.40
43566,3348,3.90,-6.90,93.45
43579,3349,5.25,-7.05,94.50
43592,3350,5.25,-6.30,94.50
43605,3351,5.85,-5.70,93.45
43618,3352,5.40,-6.45,95.40
43631,3353,6.30,-7.20,95.70
43644,3354,6.00,-7.05,96.75
43657,3355,7.05,-6.45,99.15
43670,3356,7.50,-7.80,100.05
43683,3357,6.75,-8.25,100.80
43696,3358,7.80,-8.85,105.15
43709,3359,7.80,-6.90,105.15
43722,3360,9.60,-7.20,105.90
43735,3361,10.95,-7.50,108.75
43748,3362,11.25,-8.10,108.15
43761,3363,12.60,-9.00,111.00
43774,3364,12.90,-10.95,111.75
43787,3365,12.90,-10.95,111.75
43800,3366,12.90,-10.95,111.75
43813,3367,12.90,-10.95,111.75
43826,3368,12.90,-10.95,111.75
43839,3369,12.90,-10.95,111.75
43852,3370,12.90,-10.95,111.75
43865,3371,12.90,-10.95,111.75
43878,3372,18.30,-19.80,119.25
43891,3373,18.00,-20.70,118.65
43904,3374,18.60,-22.05,119.25
43917,3375,18.00,-24.75,120.45
43930,3376,19.05,-26.40,119.25
43943,3377,21.15,-28.20,118.20
43956,3378,21.90,-29.85,116.70
43969,3379,23.85,-31.35,117.15
43982,3380,22.80,-34.80,112.80
43995,3381,24.00,-35.55,113.25
44008,3382,25.50,-36.00,111.30
44021,3383,27.75,-37.95,109.80
44034,3384,28.65,-39.90,108.00
44047,3385,27.00,-39.60,104.55
44060,3386,31.20,-41.55,102.75
44073,3387,31.80,-42.15,100.65
44086,3388,31.65,-43.95,97.05
44099,3389,34.05,-44.10,95.70
44112,3390,33.75,-44.10,93.90
44125,3391,34.50,-44.55,94.20
44138,3392,36.45,-45.30,90.90
44151,3393,37.80,-45.90,89.25
44164,3394,37.50,-44.85,87.45
44177,3395,39.30,-45.45,87.30
44190,3396,39.30,-45.45,87.30
44203,3397,39.30,-45.45,87.30
44216,3398,39.30,-45.45,87.30
44229,3399,39.30,-45.45,87.30
44242,3400,39.30,-45.45,87.30
44255,3401,43.65,-47.25,71.70
44268,3402,45.90,-45.60,70.20
44281,3403,45.90,-46.80,67.95
44294,3404,47.70,-45.60,66.15
44307,3405,48.30,-44.10,63.15
44320,3406,49.20,-43.50,61.80
44333,3407,49.20,-43.95,63.75
44346,3408,50.55,-42.90,61.65
44359,3409,51.45,-41.85,60.30
44372,3410,51.45,-41.55,60.00
44385,3411,53.10,-41.10,57.75
44398,3412,52.80,-39.00,57.15
44411,3413,54.75,-39.00,55.65
44424,3414,53.55,-37.35,52.95
44437,3415,53.25,-35.70,52.65
44450,3416,54.00,-36.60,52.20
44463,3417,55.50,-33.75,48.90
44476,3418,56.70,-34.20,48.45
44489,3419,55.50,-33.00,49.65
44502,3420,55.50,-32.55,49.20
44515,3421,55.95,-31.05,47.40
44528,3422,54.90,-30.75,48.00
44541,3423,56.40,-30.00,48.00
44554,3424,55.50,-31.05,46.65
44567,3425,56.25,-29.40,47.70
44580,3426,55.35,-30.45,46.80
44593,3427,55.35,-30.45,46.80
44606,3428,55.35,-30.45,46.80
44619,3429,55.35,-30.45,46.80
44632,3430,55.35,-30.45,46.80
44645,3431,55.35,-30.45,46.80
44658,3432,54.30,-23.55,41.70
44671,3433,54.90,-23.25,42.75
44684,3434,52.20,-22.50,42.30
44697,3435,51.75,-20.70,40.95
44710,3436,51.90,-20.55,40.80
44723,3437,51.45,-19.35,41.25
44736,3438,48.60,-18.00,39.90
44749,3439,48.90,-16.95,40.05
44762,3440,49.05,-16.35,40.95
44775,3441,45.75,-15.00,41.25
44788,3442,45.60,-13.20,40.20
44801,3443,43.65,-12.45,39.90
44814,3444,42.30,-10.95,40.50
44827,3445,40.35,-9.00,42.00
44840,3446,38.25,-10.05,42.45
44853,3447,76.20,-7.80,42.00
44866,3448,36.60,-5.40,43.80
44879,3449,34.95,-5.70,43.95
44892,3450,34.05,-4.95,46.20
44905,3451,31.05,-2.55,48.15
44918,3452,29.55,-2.55,49.95
44931,3453,29.10,-2.55,51.15
44944,3454,26.70,0.00,55.50
44957,3455,26.10,0.15,57.15
44970,3456,26.10,0.15,57.15
44983,3457,26.10,0.15,57.15
44996,3458,26.10,0.15,57.15
45009,3459,26.10,0.15,57.15
45022,3460,26.10,0.15,57.15
45035,3461,26.10,0.15,57.15
45048,3462,26.10,0.15,57.15
45061,3463,16.50,2.85,76.20
45074,3464,17.25,1.65,77.70
45087,3465,15.00,1.35,79.20
45100,3466,14.10,1.50,81.75
45113,3467,15.75,1.65,83.70
45126,3468,15.15,1.05,83.25
45139,3469,14.40,1.05,87.30
45152,3470,13.50,1.65,87.45
45165,3471,13.35,1.05,88.80
45178,3472,12.90,1.05,89.55
45191,3473,13.65,0.30,91.50
45204,3474,10.95,0.30,92.25
45217,3475,11.70,-0.30,93.00
45230,3476,12.15,0.30,94.50
45243,3477,10.95,-1.50,95.25
45256,3478,10.50,-2.55,96.90
45269,3479,9.45,-1.05,96.30
45282,3480,10.80,-1.35,96.15
45295,3481,9.30,-2.85,96.15
45308,3482,9.30,-2.10,97.20
45321,3483,9.90,-2.70,97.80
45334,3484,9.15,-3.15,98.25
45347,3485,8.10,-2.10,97.65
45360,3486,8.55,-3.75,98.70
45373,3487,8.55,-3.75,98.70
45386,3488,8.55,-3.75,98.70
45399,3489,8.55,-3.75,98.70
45412,3490,8.55,-3.75,98.70
45425,3491,8.55,-3.75,98.70
45438,3492,8.55,-3.75,98.70
45451,3493,8.85,-3.30,100.20
45464,3494,8.40,-3.90,101.55
45477,3495,8.70,-3.90,100.80
45490,3496,8.55,-3.30,101.40
45503,3497,7.95,-4.35,101.25
45516,3498,6.45,-5.40,101.55
45529,3499,5.85,-5.25,99.90
45542,3500,5.85,-5.70,97.65
45555,3501,5.25,-5.85,97.80
45568,3502,4.95,-5.85,97.80
45581,3503,5.40,-6.45,96.90
45594,3504,4.20,-7.05,99.30
45607,3505,2.25,-8.25,99.00
45620,3506,3.30,-7.80,98.55
45633,3507,3.60,-8.10,98.40
45646,3508,3.30,-7.80,99.00
45659,3509,3.75,-8.70,98.55
45672,3510,3.75,-8.25,99.75
45685,3511,4.20,-7.80,98.55
45698,3512,2.40,-9.30,97.65
45711,3513,3.00,-9.00,98.25
45724,3514,2.40,-9.30,97.65
45737,3515,2.10,-8.85,96.90
45750,3516,2.40,-10.05,96.90
45763,3517,2.40,-10.05,96.90
45776,3518,2.40,-10.05,96.90
45789,3519,2.40,-10.05,96.90
45802,3520,2.40,-10.05,96.90
45815,3521,2.40,-10.05,96.90
45828,3522,2.40,-10.05,96.90
45841,3523,-1.05,-13.05,90.75
45854,3524,-0.30,-13.35,90.30
45867,3525,-2.40,-12.75,90.45
45880,3526,-2.10,-13.20,88.65
45893,3527,-1.50,-13.80,88.05
45906,3528,-2.10,-14.85,88.65
45919,3529,-2.85,-14.85,88.65
45932,3530,-3.00,-15.75,87.75
45945,3531,-3.15,-17.55,87.90
45958,3532,-3.30,-16.20,86.55
45971,3533,-4.35,-17.10,85.95
45984,3534,-3.00,-16.95,85.80
45997,3535,-3.90,-16.80,85.65
46010,3536,-3.30,-17.70,86.55
46023,3537,-3.90,-16.80,87.90
46036,3538,-3.30,-17.70,88.50
46049,3539,-3.15,-18.75,88.65
46062,3540,-3.30,-19.35,89.55
46075,3541,-2.85,-19.50,91.20
46088,3542,-2.55,-20.85,92.25
46101,3543,-3.15,-21.45,94.20
46114,3544,-0.90,-23.10,94.95
46127,3545,-0.90,-23.55,96.15
46140,3546,-0.45,-25.05,97.95
46153,3547,-0.45,-25.05,97.95
46166,3548,-0.45,-25.05,97.95
46179,3549,-0.45,-25.05,97.95
46192,3550,-0.45,-25.05,97.95
46205,3551,-0.45,-25.05,97.95
46218,3552,-0.45,-25.05,97.95
46231,3553,7.50,-34.80,102.30
46244,3554,7.35,-35.40,100.65
46257,3555,9.45,-37.20,99.75
46270,3556,10.20,-36.75,100.80
46283,3557,11.25,-39.75,99.90
46296,3558,13.35,-40.35,101.40
46309,3559,15.45,-40.50,100.20
46322,3560,17.10,-41.55,99.75
46335,3561,17.70,-41.25,99.45
46348,3562,21.00,-43.05,98.25
46361,3563,22.05,-42.75,97.50
46374,3564,24.45,-43.50,99.30
46387,3565,25.65,-43.35,97.95
46400,3566,28.80,-43.65,97.65
46413,3567,28.65,-44.70,96.30
46426,3568,31.20,-44.25,95.55
46439,3569,32.85,-45.45,96.00
46452,3570,35.10,-43.95,93.75
46465,3571,35.85,-42.75,94.80
46478,3572,35.70,-43.65,96.15
46491,3573,37.05,-44.70,95.25
46504,3574,41.25,-42.30,95.55
46517,3575,40.20,-42.90,94.65
46530,3576,42.15,-40.95,96.15
46543,3577,43.05,-40.65,95.25
46556,3578,43.05,-40.65,95.25
46569,3579,43.05,-40.65,95.25
46582,3580,43.05,-40.65,95.25
46595,3581,43.05,-40.65,95.25
46608,3582,43.05,-40.65,95.25
46621,3583,51.30,-38.55,90.90
46634,3584,53.10,-36.75,91.50
46647,3585,53.25,-36.15,90.45
46660,3586,55.65,-37.20,89.55
46673,3587,54.00,-36.15,89.40
46686,3588,53.85,-35.25,89.25
46699,3589,55.95,-34.65,87.45
46712,3590,56.10,-33.60,87.30
46725,3591,57.30,-34.80,85.50
46738,3592,57.60,-33.60,86.25
46751,3593,57.75,-33.00,85.20
46764,3594,57.30,-32.85,85.05
46777,3595,58.95,-32.25,85.20
46790,3596,58.80,-31.95,84.00
46803,3597,59.40,-30.60,84.15
46816,3598,58.95,-31.80,81.90
46829,3599,60.30,-31.65,81.30
46842,3600,60.15,-29.85,80.70
46855,3601,59.85,-30.45,80.55
46868,3602,60.30,-30.75,79.05
46881,3603,60.45,-31.05,79.65
46894,3604,60.15,-29.85,77.40
46907,3605,59.85,-29.70,76.05
46920,3606,59.85,-29.70,76.05
46933,3607,59.85,-29.70,76.05
46946,3608,59.85,-29.70,76.05
46959,3609,59.85,-29.70,76.05
46972,3610,59.85,-29.70,76.05
46985,3611,59.85,-29.70,76.05
46998,3612,59.85,-29.70,76.05
47011,3613,61.65,-29.40,69.90
47024,3614,61.95,-29.40,69.15
47037,3615,60.90,-29.40,66.90
47050,3616,61.95,-29.10,66.90
47063,3617,61.05,-29.70,66.30
47076,3618,60.60,-30.45,64.80
47089,3619,60.15,-30.30,63.15
47102,3620,59.70,-29.40,61.95
47115,3621,59.40,-31.05,61.65
47128,3622,58.95,-31.35,60.45
47141,3623,58.20,-32.25,58.20
47154,3624,57.60,-31.95,56.55
47167,3625,56.70,-31.80,55.95
47180,3626,57.30,-31.95,54.00
47193,3627,56.70,-32.55,53.40
47206,3628,56.10,-32.85,52.50
47219,3629,54.00,-32.55,49.65
47232,3630,55.20,-33.45,48.90
47245,3631,54.30,-33.00,46.95
47258,3632,52.65,-33.15,46.05
47271,3633,51.45,-32.85,44.55
47284,3634,49.95,-32.85,43.50
47297,3635,50.40,-32.40,39.75
47310,3636,50.40,-32.40,39.75
47323,3637,50.40,-32.40,39.75
47336,3638,50.40,-32.40,39.75
47349,3639,50.40,-32.40,39.75
47362,3640,50.40,-32.40,39.75
47375,3641,50.40,-32.40,39.75
47388,3642,38.10,-28.50,30.30
47401,3643,38.10,-29.25,30.00
47414,3644,35.40,-29.25,29.25
47427,3645,33.15,-28.05,27.75
47440,3646,29.55,-27.45,27.90
47453,3647,29.55,-27.90,26.40
47466,3648,26.55,-29.10,27.45
47479,3649,25.20,-28.05,27.00
47492,3650,21.90,-28.65,26.70
47505,3651,20.10,-26.85,28.05
47518,3652,18.90,-27.90,27.90
47531,3653,15.15,-27.60,27.75
47544,3654,14.85,-28.50,30.30
47557,3655,14.70,-27.90,31.65
47570,3656,12.75,-27.45,31.65
47583,3657,11.25,-28.20,31.20
47596,3658,9.90,-27.60,32.55
47609,3659,10.50,-29.10,33.15
47622,3660,5.85,-30.60,36.90
47635,3661,6.00,-28.80,37.05
47648,3662,5.85,-29.40,37.95
47661,3663,2.10,-29.85,39.15
47674,3664,3.15,-31.35,41.70
47687,3665,2.40,-31.35,42.15
47700,3666,0.75,-30.45,42.75
47713,3667,0.75,-30.45,42.75
47726,3668,0.75,-30.45,42.75
47739,3669,0.75,-30.45,42.75
47752,3670,0.75,-30.45,42.75
47765,3671,0.75,-30.45,42.75
47778,3672,37.50,-30.45,42.75
47791,3673,-2.10,-36.60,54.45
47804,3674,-1.50,-36.75,57.00
47817,3675,-1.50,-37.95,58.50
47830,3676,0.15,-37.35,61.65
47843,3677,-2.40,-41.25,62.40
47856,3678,-1.50,-39.60,64.80
47869,3679,-1.50,-41.85,67.80
47882,3680,-0.15,-40.20,69.45
47895,3681,0.00,-42.30,70.80
47908,3682,1.65,-42.15,74.70
47921,3683,0.90,-41.70,76.20
47934,3684,2.10,-42.45,78.15
47947,3685,2.55,-41.85,80.25
47960,3686,3.00,-41.85,82.50
47973,3687,4.35,-42.90,84.90
47986,3688,5.25,-42.30,87.75
47999,3689,6.00,-42.30,91.05
48012,3690,6.30,-40.95,93.15
48025,3691,7.20,-39.90,94.50
48038,3692,7.35,-40.95,95.70
48051,3693,8.40,-38.70,96.00
48064,3694,9.15,-38.40,99.00
48077,3695,8.70,-38.70,100.80
48090,3696,10.05,-38.10,102.15
48103,3697,10.05,-38.10,102.15
48116,3698,10.05,-38.10,102.15
48129,3699,10.05,-38.10,102.15
48142,3700,10.05,-38.10,102.15
48155,3701,10.05,-38.10,102.15
48168,3702,10.05,-38.10,102.15
48181,3703,12.15,-36.00,107.25
48194,3704,12.30,-35.40,106.95
48207,3705,13.50,-36.60,107.70
48220,3706,13.65,-35.55,107.25
48233,3707,12.75,-34.95,108.90
48246,3708,12.00,-34.95,107.70
48259,3709,13.05,-34.95,108.45
48272,3710,12.30,-35.70,108.45
48285,3711,14.10,-34.80,108.00
48298,3712,14.40,-34.05,108.30
48311,3713,14.10,-34.80,110.55
48324,3714,16.20,-34.65,110.40
48337,3715,16.35,-33.75,109.65
48350,3716,16.50,-33.75,112.20
48363,3717,16.80,-30.45,113.55
48376,3718,17.85,-31.65,115.50
48389,3719,19.65,-29.40,118.65
48402,3720,19.35,-27.60,118.50
48415,3721,22.05,-27.60,119.55
48428,3722,23.25,-26.85,120.00
48441,3723,22.65,-25.80,121.20
48454,3724,23.25,-25.35,120.75
48467,3725,27.75,-25.65,122.25
48480,3726,27.75,-25.65,122.25
48493,3727,27.75,-25.65,122.25
48506,3728,27.75,-25.65,122.25
48519,3729,27.75,-25.65,122.25
48532,3730,27.75,-25.65,122.25
48545,3731,27.75,-25.65,122.25
48558,3732,33.90,-18.60,124.50
48571,3733,34.35,-19.80,124.50
48584,3734,34.65,-18.90,124.05
48597,3735,34.65,-18.15,123.75
48610,3736,34.35,-17.70,124.80
48623,3737,37.05,-16.20,124.80
48636,3738,37.35,-15.00,124.50
48649,3739,37.05,-15.30,125.25
48662,3740,37.35,-13.35,123.75
48675,3741,37.05,-15.00,126.00
48688,3742,37.50,-12.75,125.40
48701,3743,39.60,-13.35,124.05
48714,3744,39.90,-11.25,125.40
48727,3745,40.20,-12.00,124.95
48740,3746,38.85,-10.95,124.80
48753,3747,39.45,-11.25,123.90
48766,3748,39.60,-10.95,124.50
48779,3749,40.65,-8.85,122.40
48792,3750,40.35,-9.00,122.25
48805,3751,41.25,-9.00,121.05
48818,3752,40.35,-7.50,123.75
48831,3753,42.00,-7.50,121.80
48844,3754,42.00,-7.05,122.55
48857,3755,41.70,-6.90,123.15
48870,3756,41.70,-6.90,123.15
48883,3757,41.70,-6.90,123.15
48896,3758,41.70,-6.90,123.15
48909,3759,41.70,-6.90,123.15
48922,3760,41.70,-6.90,123.15
48935,3761,41.70,-6.90,123.15
48948,3762,49.05,-4.50,116.40
48961,3763,49.05,-4.95,117.15
48974,3764,49.80,-4.50,114.90
48987,3765,49.05,-5.25,115.65
49000,3766,49.20,-5.85,115.50
49013,3767,50.70,-6.30,115.05
49026,3768,49.65,-5.10,115.80
49039,3769,49.65,-6.30,115.05
49052,3770,50.70,-5.40,116.25
49065,3771,48.90,-5.40,116.25
49078,3772,49.35,-4.50,115.95
49091,3773,49.05,-4.95,115.20
49104,3774,50.70,-6.60,115.05
49117,3775,52.05,-4.50,115.95
49130,3776,52.50,-5.70,113.70
49143,3777,53.10,-5.40,114.75
49156,3778,53.40,-6.30,112.50
49169,3779,54.75,-4.95,112.95
49182,3780,54.90,-5.10,112.05
49195,3781,54.90,-5.40,111.00
49208,3782,55.95,-7.20,112.20
49221,3783,54.60,-7.50,112.50
49234,3784,53.25,-7.20,112.95
49247,3785,54.90,-8.25,114.30
49260,3786,53.85,-8.25,115.50
49273,3787,53.85,-8.25,115.50
49286,3788,53.85,-8.25,115.50
49299,3789,53.85,-8.25,115.50
49312,3790,53.85,-8.25,115.50
49325,3791,53.85,-8.25,115.50
49338,3792,53.85,-8.25,115.50
49351,3793,45.75,-11.85,123.30
49364,3794,43.80,-10.95,123.75
49377,3795,43.80,-12.60,123.00
49390,3796,42.00,-10.65,123.75
49403,3797,40.35,-13.05,124.80
49416,3798,38.25,-10.05,125.40
49429,3799,35.70,-9.60,126.15
49442,3800,33.30,-9.60,126.15
49455,3801,32.40,-10.65,126.00
49468,3802,27.00,-10.20,124.80
49481,3803,26.55,-10.35,124.20
49494,3804,22.65,-10.80,123.45
49507,3805,21.15,-9.30,121.65
49520,3806,20.70,-8.40,119.40
49533,3807,18.00,-8.10,118.65
49546,3808,14.70,-6.90,115.95
49559,3809,12.90,-7.05,115.50
49572,3810,11.40,-5.40,112.50
49585,3811,10.20,-5.40,108.30
49598,3812,7.95,-7.50,106.50
49611,3813,8.55,-7.20,105.15
49624,3814,5.40,-6.90,102.15
49637,3815,6.00,-8.25,100.80
49650,3816,5.70,-7.50,99.00
49663,3817,3.15,-8.40,98.40
49676,3818,3.15,-8.40,98.40
49689,3819,3.15,-8.40,98.40
49702,3820,3.15,-8.40,98.40
49715,3821,3.15,-8.40,98.40
49728,3822,3.15,-8.40,98.40
49741,3823,2.55,-5.85,86.25
49754,3824,2.10,-6.00,84.90
49767,3825,3.30,-5.85,84.30
49780,3826,3.15,-5.70,82.95
49793,3827,1.65,-6.45,82.65
49806,3828,3.90,-5.70,82.95
49819,3829,2.25,-5.85,81.00
49832,3830,1.80,-7.05,82.80
49845,3831,2.55,-6.60,79.50
49858,3832,3.15,-8.10,78.90
49871,3833,2.40,-5.70,77.40
49884,3834,2.25,-5.85,78.00
49897,3835,1.20,-6.45,77.70
49910,3836,2.25,-6.30,77.55
49923,3837,1.20,-6.90,76.65
49936,3838,-0.15,-8.10,75.45
49949,3839,-0.45,-9.30,72.90
49962,3840,2.25,-6.30,72.30
49975,3841,-0.30,-8.70,70.05
49988,3842,2.25,-8.25,68.25
50001,3843,1.80,-8.70,66.75
50014,3844,2.85,-7.20,64.65
50027,3845,4.20,-7.80,60.00
50040,3846,4.35,-7.20,56.70
50053,3847,5.10,-8.40,54.90
50066,3848,6.00,-8.25,52.50
50079,3849,6.00,-8.25,52.50
50092,3850,6.00,-8.25,52.50
50105,3851,6.00,-8.25,52.50
50118,3852,6.00,-8.25,52.50
50131,3853,6.00,-8.25,52.50
50144,3854,6.00,-8.25,52.50
50157,3855,25.65,-18.00,28.95
50170,3856,26.10,-18.30,29.40
50183,3857,30.15,-20.55,28.50
50196,3858,31.65,-20.55,28.05
50209,3859,33.15,-21.30,28.05
50222,3860,36.00,-21.15,29.40
50235,3861,37.05,-20.55,30.00
50248,3862,38.70,-21.15,30.45
50261,3863,41.70,-19.95,31.95
50274,3864,43.80,-21.75,31.80
50287,3865,45.15,-21.45,33.15
50300,3866,47.25,-22.95,36.30
50313,3867,48.30,-23.55,36.15
50326,3868,49.65,-24.45,37.80
50339,3869,52.80,-23.85,39.90
50352,3870,54.60,-22.50,40.50
50365,3871,54.00,-22.65,43.20
50378,3872,55.20,-23.10,45.45
50391,3873,56.70,-20.70,47.70
50404,3874,58.35,-22.05,48.75
50417,3875,59.10,-22.05,51.00
50430,3876,59.70,-21.90,55.95
50443,3877,60.90,-21.45,55.95
50456,3878,61.05,-20.10,59.25
50469,3879,61.65,-19.20,60.45
50482,3880,61.65,-19.20,60.45
50495,3881,61.65,-19.20,60.45
50508,3882,61.65,-19.20,60.45
50521,3883,61.65,-19.20,60.45
50534,3884,61.65,-19.20,60.45
50547,3885,63.30,-15.00,75.30
50560,3886,64.65,-13.95,76.65
50573,3887,65.10,-11.55,77.40
50586,3888,63.75,-12.60,80.25
50599,3889,63.60,-10.80,80.40
50612,3890,63.90,-11.55,80.70
50625,3891,63.60,-10.35,79.20
50638,3892,62.40,-10.35,79.95
50651,3893,63.15,-10.05,76.95
50664,3894,63.90,-9.60,73.20
50677,3895,61.80,-10.95,73.50
50690,3896,63.15,-8.85,71.40
50703,3897,61.20,-9.60,66.45
50716,3898,59.10,-8.25,64.80
50729,3899,59.10,-8.70,63.75
50742,3900,55.50,-6.90,60.15
50755,3901,54.30,-5.25,58.20
50768,3902,51.45,-6.60,57.75
50781,3903,49.80,-5.70,54.90
50794,3904,46.95,-2.25,55.05
50807,3905,46.95,-3.15,54.75
50820,3906,41.70,-2.55,51.90
50833,3907,41.40,-1.35,53.70
50846,3908,40.20,-0.90,54.90
50859,3909,37.95,1.35,55.65
50872,3910,37.95,1.35,55.65
50885,3911,37.95,1.35,55.65
50898,3912,37.95,1.35,55.65
50911,3913,37.95,1.35,55.65
50924,3914,37.95,1.35,55.65
50937,3915,37.95,1.35,55.65
50950,3916,37.95,1.35,55.65
50963,3917,28.35,6.00,80.70
50976,3918,26.70,5.40,82.80
50989,3919,26.55,6.00,90.90
51002,3920,27.60,6.00,93.45
51015,3921,27.60,6.00,96.45
51028,3922,27.45,5.85,99.75
51041,3923,27.45,4.65,103.05
51054,3924,28.35,4.50,105.45
51067,3925,28.05,2.85,109.95
51080,3926,28.35,3.30,111.45
51093,3927,27.75,2.25,114.00
51106,3928,28.35,2.55,117.15
51119,3929,29.40,0.30,117.75
51132,3930,29.70,-0.30,118.05
51145,3931,30.30,-2.85,121.95
51158,3932,30.45,-1.95,123.30
51171,3933,29.10,-3.30,124.20
51184,3934,29.55,-6.00,124.95
51197,3935,30.45,-5.40,126.30
51210,3936,30.90,-7.80,126.00
51223,3937,27.75,-7.50,127.50
51236,3938,28.65,-9.45,126.75
51249,3939,28.80,-10.35,127.65
51262,3940,28.20,-9.00,126.30
51275,3941,28.20,-9.00,126.30
51288,3942,28.20,-9.00,126.30
51301,3943,28.20,-9.00,126.30
51314,3944,28.20,-9.00,126.30
51327,3945,28.20,-9.00,126.30
51340,3946,28.20,-9.00,126.30
51353,3947,28.65,-15.75,128.55
51366,3948,28.65,-14.55,127.80
51379,3949,27.45,-14.55,129.00
51392,3950,26.70,-15.75,128.25
51405,3951,27.60,-15.90,127.65
51418,3952,27.60,-16.35,128.70
51431,3953,26.70,-17.40,128.25
51444,3954,26.85,-18.30,126.45
51457,3955,25.95,-17.70,127.05
51470,3956,23.85,-18.00,127.65
51483,3957,23.10,-19.95,125.70
51496,3958,21.30,-19.35,126.00
51509,3959,19.95,-20.25,124.65
51522,3960,18.90,-21.15,123.45
51535,3961,17.25,-22.35,122.70
51548,3962,14.25,-24.75,119.70
51561,3963,12.60,-24.15,119.25
51574,3964,12.00,-24.75,116.70
51587,3965,10.50,-27.45,112.65
51600,3966,7.80,-29.10,111.45
51613,3967,7.95,-30.00,108.75
51626,3968,5.85,-33.00,103.20
51639,3969,4.35,-33.75,99.90
51652,3970,4.95,-35.55,97.05
51665,3971,4.95,-35.55,97.05
51678,3972,4.95,-35.55,97.05
51691,3973,4.95,-35.55,97.05
51704,3974,4.95,-35.55,97.05
51717,3975,4.95,-35.55,97.05
51730,3976,4.95,-35.55,97.05
51743,3977,3.90,-44.55,69.15
51756,3978,3.75,-44.25,67.80
51769,3979,5.85,-45.60,65.70
51782,3980,7.20,-44.70,61.50
51795,3981,7.20,-45.45,58.80
51808,3982,8.70,-47.85,57.00
51821,3983,8.40,-46.50,55.20
51834,3984,8.10,-45.60,52.20
51847,3985,9.90,-46.20,51.75
51860,3986,9.90,-46.65,50.25
51873,3987,12.15,-45.90,46.80
51886,3988,11.25,-45.60,45.45
51899,3989,12.30,-45.60,43.20
