Timestamp,Unit,X,Y,Z
50,0,-325,240,-489
63,1,-295,204,-460
76,2,-279,180,-447
89,3,-265,151,-430
102,4,-261,138,-430
115,5,-253,123,-418
128,6,-241,132,-412
141,7,-232,136,-409
154,8,-225,133,-406
167,9,-220,115,-400
180,10,-210,118,-411
193,11,-213,115,-403
206,12,-220,123,-408
219,13,-220,141,-406
232,14,-211,142,-409
245,15,-211,163,-408
258,16,-207,166,-409
271,17,-201,181,-412
284,18,-201,181,-420
297,19,-195,177,-409
310,20,-187,159,-414
323,21,-193,168,-414
336,22,-184,177,-411
349,23,-187,180,-409
362,24,-181,147,-414
375,25,-181,147,-415
388,26,-192,136,-418
401,27,-199,129,-414
414,28,-205,123,-421
427,29,-214,130,-414
440,30,-207,112,-418
453,31,-217,108,-421
466,32,-210,109,-415
479,33,-222,100,-418
492,34,-219,111,-418
505,35,-213,111,-417
518,36,-217,121,-423
531,37,-225,126,-426
544,38,-237,126,-423
557,39,-262,126,-438
570,40,-271,129,-445
583,41,-283,135,-445
596,42,-294,151,-445
609,43,-285,151,-439
622,44,-292,163,-450
635,45,-291,172,-450
648,46,-285,189,-444
661,47,-295,190,-438
674,48,-298,216,-445
687,49,-309,226,-444
700,50,-312,247,-441
713,51,-324,280,-430
726,52,-340,306,-432
739,53,-337,324,-420
752,54,-348,355,-415
765,55,-361,373,-406
778,56,-361,400,-376
791,57,-373,442,-373
804,58,-369,453,-357
817,59,-381,475,-325
830,60,-385,504,-315
843,61,-384,525,-306
856,62,-390,538,-273
869,63,-385,571,-250
882,64,-388,589,-238
895,65,-393,594,-211
908,66,-388,606,-186
921,67,-393,622,-165
934,68,-391,645,-106
947,69,-388,655,-94
960,70,-384,664,-85
973,71,-385,666,-67
986,72,-373,664,-52
999,73,-366,657,-33
1012,74,-351,661,-37
1025,75,-340,660,-42
1038,76,-342,664,-40
1051,77,-324,657,-60
1064,78,-330,651,-85
1077,79,-333,637,-99
1090,80,-331,631,-120
1103,81,-315,624,-133
1116,82,-309,622,-150
1129,83,-310,592,-202
1142,84,-301,562,-235
1155,85,-301,532,-276
1168,86,-307,466,-333
1181,87,-310,433,-354
1194,88,-306,396,-385
1207,89,-325,316,-405
1220,90,-327,292,-415
1233,91,-339,277,-438
1246,92,-343,234,-435
1259,93,-357,198,-445
1272,94,-370,169,-444
1285,95,-376,109,-441
1298,96,-373,81,-424
1311,97,-385,46,-427
1324,98,-379,1,-411
1337,99,-372,-30,-393
1350,100,-378,-52,-384
1363,101,-391,-78,-372
1376,102,-409,-97,-366
1389,103,-411,-102,-349
1402,104,-426,-117,-346
1415,105,-433,-114,-337
1428,106,-448,-120,-346
1441,107,-460,-109,-348
1454,108,-480,-93,-355
1467,109,-495,-90,-357
1480,110,-505,-33,-391
1493,111,-537,-6,-388
1506,112,-552,27,-399
1519,113,-561,79,-397
1532,114,-615,99,-403
1545,115,-613,108,-400
1558,116,-627,147,-397
1571,117,-660,157,-387
1584,118,-672,163,-376
1597,119,-682,195,-366
1610,120,-687,198,-355
1623,121,-706,201,-343
1636,122,-723,250,-304
1649,123,-762,273,-291
1662,124,-775,300,-276
1675,125,-780,354,-216
1688,126,-802,372,-193
1701,127,-808,402,-169
1714,128,-816,426,-108
1727,129,-819,444,-79
1740,130,-817,459,-48
1753,131,-820,483,13
1766,132,-811,501,61
1779,133,-807,514,87
1792,134,-792,505,144
1805,135,-781,514,177
1818,136,-762,505,207
1831,137,-733,505,258
1844,138,-715,502,291
1857,139,-709,492,304
1870,140,-697,492,312
1883,141,-693,496,316
1896,142,-687,489,327
1909,143,-673,495,331
1922,144,-675,495,322
1935,145,-667,504,324
1948,146,-654,522,318
1961,147,-640,528,313
1974,148,-645,531,301
1987,149,-625,558,295
2000,150,-624,564,288
2013,151,-627,574,273
2026,152,-609,577,270
2039,153,-598,585,264
2052,154,-598,579,262
2065,155,-595,597,250
2078,156,-598,598,237
2091,157,-598,606,220
2104,158,-615,613,183
2117,159,-630,621,178
2130,160,-640,609,172
2143,161,-645,618,150
2156,162,-645,622,138
2169,163,-655,618,144
2182,164,-648,615,127
2195,165,-646,627,126
2208,166,-651,628,114
2221,167,-648,616,112
2234,168,-646,618,105
2247,169,-645,625,102
2260,170,-628,631,84
2273,171,-616,634,78
2286,172,-615,631,70
2299,173,-613,631,36
2312,174,-607,636,28
2325,175,-601,639,27
2338,176,-604,625,-18
2351,177,-592,630,-49
2364,178,-589,622,-63
2377,179,-594,612,-88
2390,180,-588,613,-99
2403,181,-577,601,-111
2416,182,-564,607,-138
2429,183,-567,588,-136
2442,184,-556,589,-153
2455,185,-546,592,-145
2468,186,-528,588,-144
2481,187,-532,588,-159
2494,188,-522,603,-163
2507,189,-510,597,-159
2520,190,-502,591,-163
2533,191,-471,600,-166
2546,192,-462,592,-163
2559,193,-447,603,-157
2572,194,-420,612,-144
2585,195,-409,601,-138
2598,196,-396,606,-127
2611,197,-382,613,-136
2624,198,-384,613,-136
2637,199,-373,613,-130
2650,200,-382,601,-133
2663,201,-394,618,-127
2676,202,-396,619,-121
2689,203,-418,612,-112
2702,204,-441,610,-114
2715,205,-457,619,-111
2728,206,-498,624,-100
2741,207,-528,622,-73
2754,208,-543,622,-66
2767,209,-577,627,-42
2780,210,-595,621,-24
2793,211,-604,615,-18
2806,212,-625,613,10
2819,213,-640,604,33
2832,214,-651,616,43
2845,215,-640,612,72
2858,216,-640,607,82
2871,217,-646,601,103
2884,218,-654,601,139
2897,219,-657,583,157
2910,220,-658,588,159
2923,221,-664,570,180
2936,222,-663,570,192
2949,223,-664,574,198
2962,224,-652,576,220
2975,225,-628,571,220
2988,226,-624,574,235
3001,227,-613,577,259
3014,228,-589,562,262
3027,229,-592,564,270
3040,230,-574,562,277
3053,231,-573,564,274
3066,232,-562,567,292
3079,233,-552,574,274
3092,234,-565,565,286
3105,235,-567,573,280
3118,236,-564,558,309
3131,237,-552,564,295
3144,238,-538,565,300
3157,239,-510,568,297
3170,240,-504,583,300
3183,241,-499,594,288
3196,242,-472,604,243
3209,243,-444,621,232
3222,244,-421,630,196
3235,245,-390,646,168
3248,246,-378,631,153
3261,247,-387,643,150
3274,248,-376,645,115
3287,249,-361,654,94
3300,250,-372,648,70
3313,251,-355,649,9
3326,252,-361,660,-21
3339,253,-345,648,-57
3352,254,-339,631,-118
3365,255,-342,621,-141
3378,256,-337,607,-163
3391,257,-313,582,-193
3404,258,-304,579,-198
3417,259,-292,565,-195
3430,260,-268,543,-223
3443,261,-252,514,-253
3456,262,-256,475,-295
3469,263,-225,378,-354
3482,264,-223,346,-360
3495,265,-223,315,-357
3508,266,-208,283,-381
3521,267,-204,277,-381
3534,268,-198,259,-378
3547,269,-166,202,-366
3560,270,-156,175,-361
3573,271,-135,133,-346
3586,272,-106,64,-309
3599,273,-102,40,-298
3612,274,-94,25,-283
3625,275,-75,-13,-250
3638,276,-79,-22,-229
3651,277,-75,-36,-225
3664,278,-78,-54,-213
3677,279,-69,-55,-201
3690,280,-70,-66,-202
3703,281,-79,-84,-180
3716,282,-78,-87,-175
3729,283,-78,-99,-168
3742,284,-90,-118,-139
3755,285,-111,-133,-129
3768,286,-117,-151,-121
3781,287,-135,-174,-84
3794,288,-151,-202,-75
3807,289,-163,-201,-60
3820,290,-201,-231,-37
3833,291,-213,-235,-16
3846,292,-225,-235,3
3859,293,-243,-249,25
3872,294,-253,-244,31
3885,295,-267,-249,45
3898,296,-322,-267,43
3911,297,-330,-262,42
3924,298,-345,-264,52
3937,299,-379,-265,48
3950,300,-393,-265,43
3963,301,-414,-259,45
3976,302,-441,-258,42
3989,303,-462,-261,33
4002,304,-477,-253,30
4015,305,-528,-249,21
4028,306,-534,-237,4
4041,307,-558,-235,6
4054,308,-588,-222,-10
4067,309,-595,-226,-9
4080,310,-618,-217,-21
4093,311,-637,-202,-25
4106,312,-654,-196,-16
4119,313,-660,-187,-22
4132,314,-688,-181,-13
4145,315,-699,-166,-6
4158,316,-717,-157,9
4171,317,-748,-138,12
4184,318,-760,-127,16
4197,319,-769,-118,21
4210,320,-792,-99,37
4223,321,-786,-88,46
4236,322,-810,-69,55
4249,323,-822,-51,45
4262,324,-825,-43,42
4275,325,-826,-30,36
4288,326,-828,-25,46
4301,327,-822,-22,43
4314,328,-844,-13,34
4327,329,-834,-19,27
4340,330,-834,-12,21
4353,331,-835,-22,31
4366,332,-843,-19,15
4379,333,-837,-24,15
4392,334,-822,-31,7
4405,335,-825,-30,-7
4418,336,-826,-34,-19
4431,337,-820,-46,-36
4444,338,-834,-13,-69
4457,339,-828,1,-91
4470,340,-837,7,-90
4483,341,-864,43,-105
4496,342,-852,54,-112
4509,343,-853,60,-112
4522,344,-861,97,-126
4535,345,-856,87,-135
4548,346,-862,97,-127
4561,347,-852,105,-148
4574,348,-847,111,-159
4587,349,-850,112,-171
4600,350,-837,129,-190
4613,351,-834,141,-196
4626,352,-835,141,-198
4639,353,-828,142,-210
4652,354,-820,148,-222
4665,355,-822,147,-231
4678,356,-811,142,-241
4691,357,-802,129,-246
4704,358,-799,130,-243
4717,359,-787,120,-259
4730,360,-774,121,-268
4743,361,-772,117,-274
4756,362,-756,106,-295
4769,363,-762,118,-298
4782,364,-751,118,-301
4795,365,-736,112,-303
4808,366,-738,115,-313
4821,367,-724,112,-316
4834,368,-702,99,-336
4847,369,-691,103,-330
4860,370,-675,111,-351
4873,371,-649,93,-361
4886,372,-631,94,-372
4899,373,-624,81,-372
4912,374,-600,79,-375
4925,375,-576,75,-387
4938,376,-574,73,-381
4951,377,-555,66,-382
4964,378,-556,79,-393
4977,379,-541,69,-391
4990,380,-516,73,-403
5003,381,-508,55,-405
5016,382,-481,52,-390
5029,383,-445,48,-399
5042,384,-441,46,-400
5055,385,-418,37,-403
5068,386,-391,46,-390
5081,387,-376,34,-402
5094,388,-375,30,-388
5107,389,-357,28,-400
5120,390,-358,37,-390
5133,391,-352,42,-388
5146,392,-346,31,-382
5159,393,-345,18,-397
5172,394,-351,21,-384
5185,395,-342,3,-378
5198,396,-333,-9,-379
5211,397,-330,-18,-375
5224,398,-321,-22,-364
5237,399,-318,-25,-361
5250,400,-309,-33,-357
5263,401,-306,-51,-361
5276,402,-297,-36,-352
5289,403,-309,-37,-360
5302,404,-310,-39,-348
5315,405,-313,-48,-346
5328,406,-301,-49,-337
5341,407,-310,-70,-334
5354,408,-309,-84,-322
5367,409,-312,-100,-315
5380,410,-313,-106,-297
5393,411,-303,-106,-309
5406,412,-297,-105,-312
5419,413,-295,-87,-313
5432,414,-297,-84,-321
5445,415,-292,-67,-349
5458,416,-286,-31,-357
5471,417,-286,-19,-363
5484,418,-289,-4,-372
5497,419,-295,22,-375
5510,420,-306,30,-379
5523,421,-294,34,-388
5536,422,-322,75,-408
5549,423,-355,118,-423
5562,424,-382,147,-426
5575,425,-409,220,-430
5588,426,-411,247,-417
5601,427,-406,267,-418
5614,428,-429,304,-409
5627,429,-420,315,-406
5640,430,-433,330,-399
5653,431,-447,334,-397
5666,432,-448,339,-393
5679,433,-462,339,-405
5692,434,-472,334,-400
5705,435,-474,339,-382
5718,436,-472,342,-393
5731,437,-490,355,-390
5744,438,-483,351,-387
5757,439,-484,355,-382
5770,440,-490,357,-378
5783,441,-486,352,-388
5796,442,-475,363,-372
5809,443,-471,360,-369
5822,444,-478,363,-367
5835,445,-475,363,-369
5848,446,-474,358,-367
5861,447,-462,351,-373
5874,448,-460,340,-382
5887,449,-433,339,-379
5900,450,-426,343,-378
5913,451,-417,345,-372
5926,452,-397,367,-372
5939,453,-390,388,-349
5952,454,-367,414,-328
5965,455,-327,433,-321
5978,456,-325,454,-297
5991,457,-301,468,-265
6004,458,-274,477,-240
6017,459,-243,510,-207
6030,460,-219,510,-133
6043,461,-207,543,-103
6056,462,-208,561,-70
6069,463,-201,568,-9
6082,464,-226,577,-1
6095,465,-211,588,1
6108,466,-202,579,18
6121,467,-187,577,36
6134,468,-174,573,49
6147,469,-177,570,88
6160,470,-160,562,102
6173,471,-142,546,111
6186,472,-141,537,118
6199,473,-129,522,126
6212,474,-111,534,127
6225,475,-112,526,136
6238,476,-111,519,130
6251,477,-111,534,129
6264,478,-127,525,124
6277,479,-117,538,129
6290,480,-115,529,130
6303,481,-108,529,135
6316,482,-100,519,144
6329,483,-93,511,157
6342,484,-96,510,172
6355,485,-73,492,171
6368,486,-69,484,180
6381,487,-57,478,174
6394,488,-27,444,175
6407,489,-18,432,168
6420,490,-9,409,190
6433,491,1,381,186
6446,492,18,375,162
6459,493,27,357,147
6472,494,28,336,136
6485,495,36,333,139
6498,496,31,336,138
6511,497,21,354,162
6524,498,9,355,174
6537,499,15,367,186
6550,500,-4,376,189
6563,501,-15,384,186
6576,502,-12,396,174
6589,503,-15,405,168
6602,504,-19,412,150
6615,505,-22,420,133
6628,506,-10,409,129
6641,507,-13,420,112
6654,508,-15,415,100
6667,509,-16,409,97
6680,510,-1,414,87
6693,511,-3,411,60
6706,512,-13,417,43
6719,513,-10,408,34
6732,514,-7,411,3
6745,515,-19,415,-7
6758,516,-10,420,-24
6771,517,-22,415,-51
6784,518,-27,408,-54
6797,519,-27,411,-70
6810,520,-37,406,-87
6823,521,-52,418,-103
6836,522,-64,430,-103
6849,523,-79,432,-106
6862,524,-84,463,-112
6875,525,-87,471,-106
6888,526,-91,474,-96
6901,527,-114,487,-100
6914,528,-120,505,-96
6927,529,-118,496,-106
6940,530,-136,514,-108
6953,531,-138,505,-109
6966,532,-144,511,-105
6979,533,-135,513,-115
6992,534,-145,513,-109
7005,535,-145,510,-118
7018,536,-129,492,-118
7031,537,-136,502,-121
7044,538,-150,495,-117
7057,539,-135,502,-126
7070,540,-136,501,-127
7083,541,-136,499,-115
7096,542,-120,498,-112
7109,543,-121,496,-117
7122,544,-117,489,-120
7135,545,-99,477,-111
7148,546,-85,465,-109
7161,547,-78,456,-105
7174,548,-63,423,-120
7187,549,-52,412,-109
7200,550,-28,388,-117
7213,551,-9,352,-102
7226,552,12,331,-94
7239,553,12,303,-84
7252,554,31,273,-76
7265,555,39,252,-69
7278,556,42,225,-57
7291,557,51,193,-58
7304,558,52,192,-52
7317,559,48,226,-57
7330,560,27,336,-37
7343,561,9,390,-16
7356,562,-4,432,24
7369,563,-13,453,21
7382,564,-9,450,18
7395,565,-15,447,25
7408,566,-12,453,28
7421,567,-9,456,34
7434,568,-12,462,31
7447,569,-13,456,37
7460,570,-7,456,36
7473,571,-15,459,49
7486,572,-28,475,61
7499,573,-33,475,58
7512,574,-51,490,52
7525,575,-57,492,51
7538,576,-72,495,48
7551,577,-73,505,28
7564,578,-91,519,13
7577,579,-111,520,15
7590,580,-126,538,1
7603,581,-150,555,-4
7616,582,-174,559,-12
7629,583,-189,579,-15
7642,584,-237,600,-10
7655,585,-255,609,-6
7668,586,-283,628,3
7681,587,-322,625,12
7694,588,-345,624,9
7707,589,-372,645,34
7720,590,-424,642,40
7733,591,-450,648,46
7746,592,-481,643,45
7759,593,-525,639,46
7772,594,-528,633,60
7785,595,-546,627,66
7798,596,-574,634,70
7811,597,-597,621,67
7824,598,-613,603,66
7837,599,-622,604,79
7850,600,-639,597,70
7863,601,-633,598,60
7876,602,-640,595,57
7889,603,-634,606,60
7902,604,-640,601,49
7915,605,-628,598,48
